  TimeWindow  TotalIterations  Iterations  Convergence
   299     900       3       1
   300     903       3       1
   301     906       3       1
   302     909       3       1
   303     912       3       1
   304     915       3       1
   305     918       3       1
   306     921       3       1
   307     924       3       1
   308     927       3       1
   309     930       3       1
   310     933       3       1
   311     936       3       1
   312     939       3       1
   313     942       3       1
   314     945       3       1
   315     948       3       1
   316     951       3       1
   317     954       3       1
   318     957       3       1
   319     960       3       1
   320     963       3       1
   321     966       3       1
   322     969       3       1
   323     972       3       1
   324     975       3       1
   325     978       3       1
   326     981       3       1
   327     984       3       1
   328     987       3       1
   329     990       3       1
   330     993       3       1
   331     996       3       1
   332     999       3       1
   333    1002       3       1
   334    1005       3       1
   335    1008       3       1
   336    1011       3       1
   337    1014       3       1
   338    1017       3       1
   339    1020       3       1
   340    1023       3       1
   341    1026       3       1
   342    1029       3       1
   343    1032       3       1
   344    1035       3       1
   345    1038       3       1
   346    1041       3       1
   347    1044       3       1
   348    1047       3       1
   349    1050       3       1
   350    1053       3       1
   351    1056       3       1
   352    1059       3       1
   353    1062       3       1
   354    1065       3       1
   355    1068       3       1
   356    1071       3       1
   357    1074       3       1
   358    1077       3       1
   359    1080       3       1
   360    1083       3       1
   361    1086       3       1
   362    1089       3       1
   363    1092       3       1
   364    1095       3       1
   365    1098       3       1
   366    1101       3       1
   367    1104       3       1
   368    1107       3       1
   369    1110       3       1
   370    1113       3       1
   371    1116       3       1
   372    1119       3       1
   373    1122       3       1
   374    1125       3       1
   375    1128       3       1
   376    1131       3       1
   377    1134       3       1
   378    1137       3       1
   379    1140       3       1
   380    1143       3       1
   381    1146       3       1
   382    1149       3       1
   383    1152       3       1
   384    1155       3       1
   385    1158       3       1
   386    1161       3       1
   387    1164       3       1
   388    1167       3       1
   389    1170       3       1
   390    1173       3       1
   391    1176       3       1
   392    1179       3       1
   393    1182       3       1
   394    1185       3       1
   395    1188       3       1
   396    1191       3       1
   397    1194       3       1
   398    1197       3       1
   399    1200       3       1
   400    1204       4       1
   401    1207       3       1
   402    1210       3       1
   403    1213       3       1
   404    1216       3       1
   405    1219       3       1
   406    1222       3       1
   407    1225       3       1
   408    1228       3       1
   409    1231       3       1
   410    1234       3       1
   411    1237       3       1
   412    1240       3       1
   413    1243       3       1
   414    1246       3       1
   415    1249       3       1
   416    1252       3       1
   417    1255       3       1
   418    1258       3       1
   419    1261       3       1
   420    1264       3       1
   421    1267       3       1
   422    1270       3       1
   423    1273       3       1
   424    1276       3       1
   425    1279       3       1
   426    1282       3       1
   427    1285       3       1
   428    1288       3       1
   429    1291       3       1
   430    1294       3       1
   431    1297       3       1
   432    1300       3       1
   433    1303       3       1
   434    1306       3       1
   435    1309       3       1
   436    1312       3       1
   437    1315       3       1
   438    1318       3       1
   439    1321       3       1
   440    1324       3       1
   441    1327       3       1
   442    1330       3       1
   443    1333       3       1
   444    1336       3       1
   445    1339       3       1
   446    1342       3       1
   447    1345       3       1
   448    1348       3       1
   449    1351       3       1
   450    1354       3       1
   451    1357       3       1
   452    1360       3       1
   453    1363       3       1
   454    1366       3       1
   455    1369       3       1
   456    1372       3       1
   457    1375       3       1
   458    1378       3       1
   459    1381       3       1
   460    1384       3       1
   461    1387       3       1
   462    1390       3       1
   463    1393       3       1
   464    1396       3       1
   465    1399       3       1
   466    1402       3       1
   467    1405       3       1
   468    1408       3       1
   469    1411       3       1
   470    1414       3       1
   471    1417       3       1
   472    1420       3       1
   473    1423       3       1
   474    1426       3       1
   475    1429       3       1
   476    1432       3       1
   477    1435       3       1
   478    1438       3       1
   479    1441       3       1
   480    1445       4       1
   481    1448       3       1
   482    1451       3       1
   483    1454       3       1
   484    1457       3       1
   485    1460       3       1
   486    1463       3       1
   487    1466       3       1
   488    1469       3       1
   489    1472       3       1
   490    1475       3       1
   491    1478       3       1
   492    1481       3       1
   493    1484       3       1
   494    1487       3       1
   495    1490       3       1
   496    1493       3       1
   497    1496       3       1
   498    1499       3       1
   499    1502       3       1
   500    1505       3       1
   501    1508       3       1
   502    1511       3       1
   503    1514       3       1
   504    1517       3       1
   505    1520       3       1
   506    1523       3       1
   507    1526       3       1
   508    1529       3       1
   509    1532       3       1
   510    1535       3       1
   511    1538       3       1
   512    1541       3       1
   513    1544       3       1
   514    1547       3       1
   515    1550       3       1
   516    1553       3       1
   517    1556       3       1
   518    1559       3       1
   519    1562       3       1
   520    1565       3       1
   521    1568       3       1
   522    1571       3       1
   523    1574       3       1
   524    1577       3       1
   525    1580       3       1
   526    1583       3       1
   527    1586       3       1
   528    1589       3       1
   529    1592       3       1
   530    1595       3       1
   531    1598       3       1
   532    1601       3       1
   533    1604       3       1
   534    1607       3       1
   535    1610       3       1
   536    1613       3       1
   537    1616       3       1
   538    1619       3       1
   539    1622       3       1
   540    1625       3       1
   541    1628       3       1
   542    1631       3       1
   543    1634       3       1
   544    1637       3       1
   545    1640       3       1
   546    1643       3       1
   547    1646       3       1
   548    1649       3       1
   549    1652       3       1
   550    1655       3       1
   551    1658       3       1
   552    1661       3       1
   553    1664       3       1
   554    1667       3       1
   555    1670       3       1
   556    1673       3       1
   557    1676       3       1
   558    1679       3       1
   559    1682       3       1
   560    1686       4       1
   561    1689       3       1
   562    1692       3       1
   563    1695       3       1
   564    1698       3       1
   565    1701       3       1
   566    1704       3       1
   567    1707       3       1
   568    1710       3       1
   569    1713       3       1
   570    1716       3       1
   571    1719       3       1
   572    1722       3       1
   573    1725       3       1
   574    1728       3       1
   575    1731       3       1
   576    1734       3       1
   577    1737       3       1
   578    1740       3       1
   579    1743       3       1
   580    1746       3       1
   581    1749       3       1
   582    1752       3       1
   583    1755       3       1
   584    1758       3       1
   585    1761       3       1
   586    1764       3       1
   587    1767       3       1
   588    1770       3       1
   589    1773       3       1
   590    1776       3       1
   591    1779       3       1
   592    1782       3       1
   593    1785       3       1
   594    1788       3       1
   595    1791       3       1
   596    1794       3       1
   597    1797       3       1
   598    1800       3       1
   599    1803       3       1
   600    1806       3       1
   601    1809       3       1
   602    1812       3       1
   603    1815       3       1
   604    1818       3       1
   605    1821       3       1
   606    1824       3       1
   607    1827       3       1
   608    1830       3       1
   609    1833       3       1
   610    1836       3       1
   611    1839       3       1
   612    1842       3       1
   613    1845       3       1
   614    1848       3       1
   615    1851       3       1
   616    1854       3       1
   617    1857       3       1
   618    1860       3       1
   619    1863       3       1
   620    1866       3       1
   621    1869       3       1
   622    1872       3       1
   623    1875       3       1
   624    1878       3       1
   625    1881       3       1
   626    1884       3       1
   627    1887       3       1
   628    1890       3       1
   629    1893       3       1
   630    1896       3       1
   631    1899       3       1
   632    1902       3       1
   633    1905       3       1
   634    1908       3       1
   635    1911       3       1
   636    1914       3       1
   637    1917       3       1
   638    1920       3       1
   639    1923       3       1
   640    1926       3       1
