  TimeWindow  TotalIterations  Iterations  Convergence
   299     897       3       1
   300     900       3       1
   301     903       3       1
   302     906       3       1
   303     909       3       1
   304     912       3       1
   305     915       3       1
   306     918       3       1
   307     921       3       1
   308     924       3       1
   309     927       3       1
   310     930       3       1
   311     933       3       1
   312     936       3       1
   313     939       3       1
   314     942       3       1
   315     945       3       1
   316     948       3       1
   317     951       3       1
   318     954       3       1
   319     957       3       1
   320     960       3       1
   321     963       3       1
   322     966       3       1
   323     969       3       1
   324     972       3       1
   325     975       3       1
   326     978       3       1
   327     981       3       1
   328     984       3       1
   329     987       3       1
   330     990       3       1
   331     993       3       1
   332     996       3       1
   333     999       3       1
   334    1002       3       1
   335    1005       3       1
   336    1008       3       1
   337    1011       3       1
   338    1014       3       1
   339    1017       3       1
   340    1020       3       1
   341    1023       3       1
   342    1026       3       1
   343    1029       3       1
   344    1032       3       1
   345    1035       3       1
   346    1038       3       1
   347    1041       3       1
   348    1044       3       1
   349    1047       3       1
   350    1050       3       1
   351    1052       2       1
