  TimeWindow  TotalIterations  Iterations  Convergence
   299     899       3       1
   300     902       3       1
   301     905       3       1
   302     908       3       1
   303     911       3       1
   304     914       3       1
   305     917       3       1
   306     920       3       1
   307     923       3       1
   308     926       3       1
   309     929       3       1
   310     932       3       1
   311     935       3       1
   312     938       3       1
   313     941       3       1
   314     944       3       1
   315     947       3       1
   316     950       3       1
   317     953       3       1
   318     956       3       1
   319     959       3       1
   320     962       3       1
   321     965       3       1
   322     968       3       1
   323     971       3       1
   324     974       3       1
   325     977       3       1
   326     980       3       1
   327     983       3       1
   328     986       3       1
   329     989       3       1
   330     992       3       1
   331     995       3       1
   332     998       3       1
   333    1001       3       1
   334    1004       3       1
   335    1007       3       1
   336    1010       3       1
   337    1013       3       1
   338    1016       3       1
   339    1019       3       1
   340    1022       3       1
   341    1025       3       1
   342    1028       3       1
   343    1031       3       1
   344    1034       3       1
   345    1037       3       1
   346    1040       3       1
   347    1043       3       1
   348    1046       3       1
   349    1049       3       1
   350    1052       3       1
   351    1055       3       1
   352    1058       3       1
   353    1061       3       1
   354    1064       3       1
   355    1067       3       1
   356    1070       3       1
   357    1073       3       1
   358    1076       3       1
   359    1079       3       1
   360    1082       3       1
   361    1085       3       1
   362    1088       3       1
   363    1091       3       1
   364    1094       3       1
   365    1097       3       1
   366    1100       3       1
   367    1103       3       1
   368    1106       3       1
   369    1109       3       1
   370    1112       3       1
   371    1115       3       1
   372    1118       3       1
   373    1121       3       1
   374    1124       3       1
   375    1127       3       1
   376    1130       3       1
   377    1133       3       1
   378    1136       3       1
   379    1139       3       1
   380    1142       3       1
   381    1145       3       1
   382    1148       3       1
   383    1151       3       1
   384    1154       3       1
   385    1157       3       1
   386    1160       3       1
   387    1163       3       1
   388    1166       3       1
   389    1169       3       1
   390    1172       3       1
   391    1175       3       1
   392    1178       3       1
   393    1181       3       1
   394    1184       3       1
   395    1187       3       1
   396    1190       3       1
   397    1193       3       1
   398    1196       3       1
   399    1199       3       1
   400    1202       3       1
   401    1205       3       1
   402    1208       3       1
   403    1211       3       1
   404    1214       3       1
   405    1217       3       1
   406    1220       3       1
   407    1223       3       1
   408    1226       3       1
   409    1229       3       1
   410    1232       3       1
   411    1235       3       1
   412    1238       3       1
   413    1241       3       1
   414    1244       3       1
   415    1247       3       1
   416    1250       3       1
   417    1253       3       1
   418    1256       3       1
   419    1259       3       1
   420    1262       3       1
   421    1265       3       1
   422    1268       3       1
   423    1271       3       1
   424    1274       3       1
   425    1277       3       1
   426    1280       3       1
   427    1283       3       1
   428    1286       3       1
   429    1289       3       1
   430    1292       3       1
   431    1295       3       1
   432    1298       3       1
   433    1301       3       1
   434    1304       3       1
   435    1307       3       1
   436    1310       3       1
   437    1313       3       1
   438    1316       3       1
   439    1319       3       1
   440    1322       3       1
   441    1325       3       1
   442    1328       3       1
   443    1331       3       1
   444    1334       3       1
   445    1337       3       1
   446    1340       3       1
   447    1343       3       1
   448    1346       3       1
   449    1349       3       1
   450    1352       3       1
   451    1355       3       1
   452    1358       3       1
   453    1361       3       1
   454    1364       3       1
   455    1367       3       1
   456    1370       3       1
   457    1373       3       1
   458    1376       3       1
   459    1379       3       1
   460    1382       3       1
   461    1385       3       1
   462    1388       3       1
   463    1391       3       1
   464    1394       3       1
   465    1397       3       1
   466    1400       3       1
   467    1403       3       1
   468    1406       3       1
   469    1409       3       1
   470    1412       3       1
   471    1415       3       1
   472    1418       3       1
   473    1421       3       1
   474    1424       3       1
   475    1427       3       1
   476    1430       3       1
   477    1433       3       1
   478    1436       3       1
   479    1439       3       1
   480    1442       3       1
   481    1445       3       1
   482    1448       3       1
   483    1451       3       1
   484    1454       3       1
   485    1457       3       1
   486    1460       3       1
   487    1463       3       1
   488    1466       3       1
   489    1469       3       1
   490    1472       3       1
   491    1475       3       1
   492    1478       3       1
   493    1481       3       1
   494    1484       3       1
   495    1487       3       1
   496    1490       3       1
   497    1493       3       1
   498    1496       3       1
   499    1499       3       1
   500    1503       4       1
   501    1506       3       1
   502    1509       3       1
   503    1512       3       1
   504    1515       3       1
   505    1518       3       1
   506    1521       3       1
   507    1524       3       1
   508    1527       3       1
   509    1530       3       1
   510    1533       3       1
   511    1536       3       1
   512    1539       3       1
   513    1542       3       1
   514    1545       3       1
   515    1548       3       1
   516    1551       3       1
   517    1554       3       1
   518    1557       3       1
   519    1560       3       1
   520    1563       3       1
   521    1566       3       1
   522    1569       3       1
   523    1572       3       1
   524    1575       3       1
   525    1578       3       1
   526    1581       3       1
   527    1584       3       1
   528    1587       3       1
   529    1590       3       1
   530    1593       3       1
   531    1596       3       1
   532    1599       3       1
   533    1602       3       1
   534    1605       3       1
   535    1608       3       1
   536    1611       3       1
   537    1614       3       1
   538    1617       3       1
   539    1620       3       1
   540    1623       3       1
   541    1626       3       1
   542    1629       3       1
   543    1632       3       1
   544    1635       3       1
   545    1638       3       1
   546    1641       3       1
   547    1644       3       1
   548    1647       3       1
   549    1650       3       1
   550    1653       3       1
   551    1656       3       1
   552    1659       3       1
   553    1662       3       1
   554    1665       3       1
   555    1668       3       1
   556    1671       3       1
   557    1674       3       1
   558    1677       3       1
   559    1680       3       1
   560    1683       3       1
   561    1686       3       1
   562    1689       3       1
   563    1692       3       1
   564    1695       3       1
   565    1698       3       1
   566    1701       3       1
   567    1704       3       1
   568    1707       3       1
   569    1710       3       1
   570    1713       3       1
   571    1716       3       1
   572    1719       3       1
   573    1722       3       1
   574    1725       3       1
   575    1728       3       1
   576    1731       3       1
   577    1734       3       1
   578    1737       3       1
   579    1740       3       1
   580    1743       3       1
   581    1746       3       1
   582    1749       3       1
   583    1752       3       1
   584    1755       3       1
   585    1758       3       1
   586    1761       3       1
   587    1764       3       1
   588    1767       3       1
   589    1770       3       1
   590    1773       3       1
   591    1776       3       1
   592    1779       3       1
   593    1782       3       1
   594    1785       3       1
   595    1788       3       1
   596    1791       3       1
   597    1794       3       1
   598    1797       3       1
   599    1800       3       1
   600    1804       4       1
   601    1807       3       1
   602    1810       3       1
   603    1813       3       1
   604    1816       3       1
   605    1819       3       1
   606    1822       3       1
   607    1825       3       1
   608    1828       3       1
   609    1831       3       1
   610    1834       3       1
   611    1837       3       1
   612    1840       3       1
   613    1843       3       1
   614    1846       3       1
   615    1849       3       1
   616    1852       3       1
   617    1855       3       1
   618    1858       3       1
   619    1861       3       1
   620    1864       3       1
   621    1867       3       1
   622    1870       3       1
   623    1873       3       1
   624    1876       3       1
   625    1879       3       1
   626    1882       3       1
   627    1885       3       1
   628    1888       3       1
   629    1891       3       1
   630    1894       3       1
   631    1897       3       1
   632    1900       3       1
   633    1903       3       1
   634    1906       3       1
   635    1909       3       1
   636    1912       3       1
   637    1915       3       1
   638    1918       3       1
   639    1921       3       1
   640    1924       3       1
   641    1927       3       1
   642    1930       3       1
   643    1933       3       1
   644    1936       3       1
   645    1939       3       1
   646    1942       3       1
   647    1945       3       1
   648    1948       3       1
   649    1951       3       1
   650    1954       3       1
   651    1957       3       1
   652    1960       3       1
   653    1963       3       1
   654    1966       3       1
   655    1969       3       1
   656    1972       3       1
   657    1975       3       1
   658    1978       3       1
   659    1981       3       1
   660    1984       3       1
   661    1987       3       1
   662    1990       3       1
   663    1993       3       1
   664    1996       3       1
   665    1999       3       1
   666    2002       3       1
   667    2005       3       1
   668    2008       3       1
   669    2011       3       1
   670    2014       3       1
   671    2017       3       1
   672    2020       3       1
   673    2023       3       1
   674    2026       3       1
   675    2029       3       1
   676    2032       3       1
   677    2035       3       1
   678    2038       3       1
   679    2041       3       1
   680    2044       3       1
   681    2047       3       1
   682    2050       3       1
   683    2053       3       1
   684    2056       3       1
   685    2059       3       1
   686    2062       3       1
   687    2065       3       1
   688    2068       3       1
   689    2071       3       1
   690    2074       3       1
   691    2077       3       1
   692    2080       3       1
   693    2083       3       1
   694    2086       3       1
   695    2089       3       1
   696    2092       3       1
   697    2095       3       1
   698    2098       3       1
   699    2101       3       1
   700    2104       3       1
   701    2107       3       1
   702    2110       3       1
   703    2113       3       1
   704    2116       3       1
   705    2119       3       1
   706    2122       3       1
   707    2125       3       1
   708    2128       3       1
   709    2131       3       1
   710    2134       3       1
   711    2137       3       1
   712    2140       3       1
   713    2143       3       1
   714    2146       3       1
   715    2149       3       1
   716    2152       3       1
   717    2155       3       1
   718    2158       3       1
   719    2161       3       1
   720    2164       3       1
   721    2167       3       1
   722    2170       3       1
   723    2173       3       1
   724    2176       3       1
   725    2179       3       1
   726    2182       3       1
   727    2185       3       1
   728    2188       3       1
   729    2191       3       1
   730    2194       3       1
   731    2197       3       1
   732    2200       3       1
   733    2203       3       1
   734    2206       3       1
   735    2209       3       1
   736    2212       3       1
   737    2215       3       1
   738    2218       3       1
   739    2221       3       1
   740    2224       3       1
   741    2227       3       1
   742    2230       3       1
   743    2233       3       1
   744    2236       3       1
   745    2239       3       1
   746    2242       3       1
   747    2245       3       1
   748    2248       3       1
   749    2251       3       1
   750    2254       3       1
   751    2257       3       1
   752    2260       3       1
   753    2263       3       1
   754    2266       3       1
   755    2269       3       1
   756    2272       3       1
   757    2275       3       1
   758    2278       3       1
   759    2281       3       1
   760    2284       3       1
   761    2287       3       1
   762    2290       3       1
   763    2293       3       1
   764    2296       3       1
   765    2299       3       1
   766    2302       3       1
   767    2305       3       1
   768    2308       3       1
   769    2311       3       1
   770    2314       3       1
   771    2317       3       1
   772    2320       3       1
   773    2323       3       1
   774    2326       3       1
   775    2329       3       1
   776    2332       3       1
   777    2335       3       1
   778    2338       3       1
   779    2341       3       1
   780    2344       3       1
   781    2347       3       1
   782    2350       3       1
   783    2353       3       1
   784    2356       3       1
   785    2359       3       1
   786    2362       3       1
   787    2365       3       1
   788    2368       3       1
   789    2371       3       1
   790    2374       3       1
   791    2377       3       1
   792    2380       3       1
   793    2383       3       1
   794    2386       3       1
   795    2389       3       1
   796    2392       3       1
   797    2395       3       1
   798    2398       3       1
   799    2401       3       1
   800    2404       3       1
