  TimeWindow  TotalIterations  Iterations  Convergence
   299     899       3       1
   300     902       3       1
   301     905       3       1
   302     908       3       1
   303     911       3       1
   304     914       3       1
   305     917       3       1
   306     920       3       1
   307     923       3       1
   308     926       3       1
   309     929       3       1
   310     932       3       1
   311     935       3       1
   312     938       3       1
   313     941       3       1
   314     944       3       1
   315     947       3       1
   316     950       3       1
   317     953       3       1
   318     956       3       1
   319     959       3       1
   320     962       3       1
   321     965       3       1
   322     968       3       1
   323     971       3       1
   324     974       3       1
   325     977       3       1
   326     980       3       1
   327     983       3       1
   328     986       3       1
   329     989       3       1
   330     992       3       1
   331     995       3       1
   332     998       3       1
   333    1001       3       1
   334    1004       3       1
   335    1007       3       1
   336    1010       3       1
   337    1013       3       1
   338    1016       3       1
   339    1019       3       1
   340    1022       3       1
   341    1025       3       1
   342    1028       3       1
   343    1031       3       1
   344    1034       3       1
   345    1037       3       1
   346    1040       3       1
   347    1043       3       1
   348    1046       3       1
   349    1049       3       1
   350    1052       3       1
   351    1055       3       1
   352    1058       3       1
   353    1061       3       1
   354    1064       3       1
   355    1067       3       1
   356    1070       3       1
   357    1073       3       1
   358    1076       3       1
   359    1079       3       1
   360    1082       3       1
   361    1085       3       1
   362    1088       3       1
   363    1091       3       1
   364    1094       3       1
   365    1097       3       1
   366    1100       3       1
   367    1103       3       1
   368    1106       3       1
   369    1109       3       1
   370    1112       3       1
   371    1115       3       1
   372    1118       3       1
   373    1121       3       1
   374    1124       3       1
   375    1127       3       1
   376    1130       3       1
   377    1133       3       1
   378    1136       3       1
   379    1139       3       1
   380    1142       3       1
   381    1145       3       1
   382    1148       3       1
   383    1151       3       1
   384    1154       3       1
   385    1157       3       1
   386    1160       3       1
   387    1163       3       1
   388    1166       3       1
   389    1169       3       1
   390    1172       3       1
   391    1175       3       1
   392    1178       3       1
   393    1181       3       1
   394    1184       3       1
   395    1187       3       1
   396    1190       3       1
   397    1193       3       1
   398    1196       3       1
   399    1199       3       1
   400    1202       3       1
   401    1205       3       1
   402    1208       3       1
   403    1211       3       1
   404    1214       3       1
   405    1217       3       1
   406    1220       3       1
   407    1223       3       1
   408    1226       3       1
   409    1229       3       1
   410    1232       3       1
   411    1235       3       1
   412    1238       3       1
   413    1241       3       1
   414    1244       3       1
   415    1247       3       1
   416    1250       3       1
   417    1253       3       1
   418    1256       3       1
   419    1259       3       1
   420    1262       3       1
   421    1265       3       1
   422    1268       3       1
   423    1271       3       1
   424    1274       3       1
   425    1277       3       1
   426    1280       3       1
   427    1283       3       1
   428    1286       3       1
   429    1289       3       1
   430    1292       3       1
   431    1295       3       1
   432    1298       3       1
   433    1301       3       1
   434    1304       3       1
   435    1307       3       1
   436    1310       3       1
   437    1313       3       1
   438    1316       3       1
   439    1319       3       1
   440    1322       3       1
   441    1325       3       1
   442    1328       3       1
   443    1331       3       1
   444    1334       3       1
   445    1337       3       1
   446    1340       3       1
   447    1343       3       1
   448    1346       3       1
   449    1349       3       1
   450    1352       3       1
   451    1355       3       1
   452    1358       3       1
   453    1361       3       1
   454    1364       3       1
   455    1367       3       1
   456    1370       3       1
   457    1373       3       1
   458    1376       3       1
   459    1379       3       1
   460    1382       3       1
   461    1385       3       1
   462    1388       3       1
   463    1391       3       1
   464    1394       3       1
   465    1397       3       1
   466    1400       3       1
   467    1403       3       1
   468    1406       3       1
   469    1409       3       1
   470    1412       3       1
   471    1415       3       1
   472    1418       3       1
   473    1421       3       1
   474    1424       3       1
   475    1427       3       1
   476    1430       3       1
   477    1433       3       1
   478    1436       3       1
   479    1439       3       1
   480    1443       4       1
   481    1446       3       1
   482    1449       3       1
   483    1452       3       1
   484    1455       3       1
   485    1458       3       1
   486    1461       3       1
   487    1464       3       1
   488    1467       3       1
   489    1470       3       1
   490    1473       3       1
   491    1476       3       1
   492    1479       3       1
   493    1482       3       1
   494    1485       3       1
   495    1488       3       1
   496    1491       3       1
   497    1494       3       1
   498    1497       3       1
   499    1500       3       1
   500    1503       3       1
   501    1506       3       1
   502    1509       3       1
   503    1512       3       1
   504    1515       3       1
   505    1518       3       1
   506    1521       3       1
   507    1524       3       1
   508    1527       3       1
   509    1530       3       1
   510    1533       3       1
   511    1536       3       1
   512    1539       3       1
   513    1542       3       1
   514    1545       3       1
   515    1548       3       1
   516    1551       3       1
   517    1554       3       1
   518    1557       3       1
   519    1560       3       1
   520    1563       3       1
   521    1566       3       1
   522    1569       3       1
   523    1572       3       1
   524    1575       3       1
   525    1578       3       1
   526    1581       3       1
   527    1584       3       1
   528    1587       3       1
   529    1590       3       1
   530    1593       3       1
   531    1596       3       1
   532    1599       3       1
   533    1602       3       1
   534    1605       3       1
   535    1608       3       1
   536    1611       3       1
   537    1614       3       1
   538    1617       3       1
   539    1620       3       1
   540    1623       3       1
   541    1626       3       1
   542    1629       3       1
   543    1632       3       1
   544    1635       3       1
   545    1638       3       1
   546    1641       3       1
   547    1644       3       1
   548    1647       3       1
   549    1650       3       1
   550    1653       3       1
   551    1656       3       1
   552    1659       3       1
   553    1662       3       1
   554    1665       3       1
   555    1668       3       1
   556    1671       3       1
   557    1674       3       1
   558    1677       3       1
   559    1680       3       1
   560    1683       3       1
   561    1686       3       1
   562    1689       3       1
   563    1692       3       1
   564    1695       3       1
   565    1698       3       1
   566    1701       3       1
   567    1704       3       1
   568    1707       3       1
   569    1710       3       1
   570    1713       3       1
   571    1716       3       1
   572    1719       3       1
   573    1722       3       1
   574    1725       3       1
   575    1728       3       1
   576    1731       3       1
   577    1734       3       1
   578    1737       3       1
   579    1740       3       1
   580    1743       3       1
   581    1746       3       1
   582    1749       3       1
   583    1752       3       1
   584    1755       3       1
   585    1758       3       1
   586    1761       3       1
   587    1764       3       1
   588    1767       3       1
   589    1770       3       1
   590    1773       3       1
   591    1776       3       1
   592    1779       3       1
   593    1782       3       1
   594    1785       3       1
   595    1788       3       1
   596    1791       3       1
   597    1794       3       1
   598    1797       3       1
   599    1800       3       1
   600    1803       3       1
   601    1806       3       1
   602    1809       3       1
   603    1812       3       1
   604    1815       3       1
   605    1818       3       1
   606    1821       3       1
   607    1824       3       1
   608    1827       3       1
   609    1830       3       1
   610    1833       3       1
   611    1836       3       1
   612    1839       3       1
   613    1842       3       1
   614    1845       3       1
   615    1848       3       1
   616    1851       3       1
   617    1854       3       1
   618    1857       3       1
   619    1860       3       1
   620    1863       3       1
   621    1866       3       1
   622    1869       3       1
   623    1872       3       1
   624    1875       3       1
   625    1878       3       1
   626    1881       3       1
   627    1884       3       1
   628    1887       3       1
   629    1890       3       1
   630    1893       3       1
   631    1896       3       1
   632    1899       3       1
   633    1902       3       1
   634    1905       3       1
   635    1908       3       1
   636    1911       3       1
   637    1914       3       1
   638    1917       3       1
   639    1920       3       1
   640    1923       3       1
